,realValues,predictValues,MRE,BRE,IBRE
100,0.010227203135525753,0.10754203,9.515292312882973,9.515292312882973,0.9049004088288792
103,0.017718986669932837,0.07083694,2.9977985331316566,2.9977985331316566,0.7498623325531477
45,0.005164635515544941,0.08324186,15.117663548132882,15.117663548132882,0.9379562678539817
57,0.04064343601363627,0.13766788,2.3872106535494,2.3872106535494,0.7047718307829136
156,0.27519546002000533,0.05617277,0.7958804643338848,3.899090117644259,0.7958804643338848
276,0.016412517606711988,0.20862775,11.711501703055491,11.711501703055491,0.9213310886974411
16,0.03964317063710781,0.09019224,1.2751016633471914,1.2751016633471914,0.5604592022807575
192,0.08671688407128422,0.11399998,0.3146226242879184,0.3146226242879184,0.23932542957591166
127,0.02761957253965338,0.07332222,1.6547196388178547,1.6547196388178547,0.6233123884805781
264,0.03649947945373262,0.10878744,1.9805203085552727,1.9805203085552727,0.6644881106397416
68,0.09339212444117828,0.05950655,0.3628311724643239,0.569442754862342,0.3628311724643239
288,0.18513074897421763,0.23487332,0.2686888911433857,0.2686888911433857,0.21178469601104025
160,0.4298283217996612,0.12408644,0.7113116253252314,2.4639427414650243,0.7113116253252314
48,0.009778104395043584,0.04448413,3.549361434588228,3.549361434588228,0.7801889310448881
121,0.32931185824810666,0.14786643,0.5509835914047073,1.2270901037412187,0.5509835914047073
239,0.04399126298813971,0.11274425,1.5628782113819553,1.5628782113819553,0.6098136869871862
43,0.502521077020434,0.1361647,0.72903684790329,2.6905387033698522,0.72903684790329
204,0.16390062669687874,0.18367195,0.12062995118152947,0.12062995118152947,0.10764476806491208
242,0.054504256231245024,0.16447084,2.0175778534137803,2.0175778534137803,0.6686083844137768
178,0.0461959295323249,0.17196754,2.7225690218157017,2.7225690218157017,0.7313683120072156
61,0.06418029273072448,0.124099344,0.9336051416249219,0.9336051416249219,0.48283132968934844
12,0.0365607201910711,0.09987866,1.7318570534862467,1.7318570534862467,0.6339486362495231
108,0.03909200400106151,0.06506007,0.6642807988406159,0.6642807988406159,0.39913985626906967
18,0.05082981199093638,0.052011427,0.023246486678001266,0.023246486678001266,0.02271836451984472
212,0.30814297670810625,0.34155792,0.1084397367350744,0.1084397367350744,0.09783097189792676
15,0.03888786820993325,0.04048614,0.04109945280228067,0.04109945280228067,0.039476970899999145
254,0.12968746810378262,0.27265397,1.1023925528711325,1.1023925528711325,0.524351435399469
261,0.014187437483413968,0.12765977,7.998084961810557,7.998084961810557,0.8888652414103473
354,0.15544940494416884,0.15544963,1.4402485959686071e-06,1.4402485959686071e-06,1.4402465216555765e-06
342,0.14730438687815134,0.25931105,0.7603756118351037,0.7603756118351037,0.4319394149311408
59,0.053830608120521775,0.05882079,0.09270159851874092,0.09270159851874092,0.08483706681165892
198,0.10790617919039745,0.26928806,1.49557592595476,1.49557592595476,0.5992908932965367
134,0.052932410639557434,0.09221958,0.7422139399267972,0.7422139399267972,0.42601767952676517
110,0.0544838426521322,0.0872367,0.6011481238420914,0.6011481238420914,0.3754481642832552
