,realValues,predictValues,MRE,BRE,IBRE
100,0.010227203135525753,0.08436934,7.249502618735779,7.249502618735779,0.8787805706335726
103,0.017718986669932837,0.06827849,2.8534083674717614,2.8534083674717614,0.7404894823913759
45,0.005164635515544941,0.0874837,15.938987538660232,15.938987538660232,0.9409645943880839
57,0.04064343601363627,0.07930851,0.9513239431836269,0.9513239431836269,0.4875274279838546
156,0.27519546002000533,0.06153071,0.7764108853315036,3.4724896445994085,0.7764108853315036
276,0.016412517606711988,0.14250404,7.682643323914328,7.682643323914328,0.8848277001952009
16,0.03964317063710781,0.09552913,1.4097248039464438,1.4097248039464438,0.5850148538280038
192,0.08671688407128422,0.09371242,0.08067097053942028,0.08067097053942028,0.07464896600225425
127,0.02761957253965338,0.05452341,0.9740858890793539,0.9740858890793539,0.49343642769952334
264,0.03649947945373262,0.11213904,2.0723462476701346,2.0723462476701346,0.6745158522551505
68,0.09339212444117828,0.060752124,0.3494941467730726,0.537265183763308,0.3494941467730726
288,0.18513074897421763,0.2662998,0.4384418334682534,0.4384418334682534,0.3048033109626117
160,0.4298283217996612,0.11901659,0.7231066877214878,2.611499287473413,0.7231066877214878
48,0.009778104395043584,0.051798344,4.297380920242914,4.297380920242914,0.8112274697523273
121,0.32931185824810666,0.14873274,0.5483529275320628,1.2141181930742853,0.5483529275320628
239,0.04399126298813971,0.11797847,1.681861363451608,1.681861363451608,0.6271246479672683
43,0.502521077020434,0.11603199,0.7691002531810126,3.3308839172697082,0.7691002531810126
204,0.16390062669687874,0.15158758,0.07512510031821752,0.08122731014115041,0.07512510031821752
242,0.054504256231245024,0.1274513,1.3383733571245429,1.3383733571245429,0.5723522948321296
178,0.0461959295323249,0.09371242,1.028586072846424,1.028586072846424,0.507045812161747
61,0.06418029273072448,0.099811375,0.5551717029386803,0.5551717029386803,0.35698418501932483
12,0.0365607201910711,0.0874837,1.3928329688894687,1.3928329688894687,0.5820853302334316
108,0.03909200400106151,0.09423148,1.4105051986425723,1.4105051986425723,0.5851492041738263
18,0.05082981199093638,0.063606955,0.2513710482023565,0.2513710482023565,0.20087650946013244
212,0.30814297670810625,0.27123088,0.11978887416701245,0.1360910702573207,0.11978887416701245
15,0.03888786820993325,0.046867274,0.20519009925953038,0.20519009925953038,0.1702553807781854
254,0.12968746810378262,0.25877345,0.9953620027186046,0.9953620027186046,0.4988378055523067
261,0.014187437483413968,0.103315026,6.282148428057594,6.282148428057594,0.8626778882799103
354,0.15544940494416884,0.10058997,0.35290863094502806,0.545376816662575,0.35290863094502806
342,0.14730438687815134,0.18078469,0.2272865135334185,0.2272865135334185,0.18519433810044028
59,0.053830608120521775,0.060103297,0.11652643973510005,0.11652643973510005,0.10436514137788476
198,0.10790617919039745,0.35370508,2.277894565605143,2.277894565605143,0.69492612407581
134,0.052932410639557434,0.06931661,0.3095305854468285,0.3095305854468285,0.23636758765830027
110,0.0544838426521322,0.10097925,0.8533798046228634,0.8533798046228634,0.46044518370939846
247,0.07555065629656849,0.108635396,0.437914653432849,0.437914653432849,0.30454843226430733
196,0.10519117316839162,0.13951944,0.3263416876642305,0.3263416876642305,0.24604646804017624
81,0.5192193847347256,0.33878663,0.34750773606868407,0.5325852202061727,0.34750773606868407
223,0.017269887929450674,0.07074402,3.0963799542886137,3.0963799542886137,0.7558820199398075
154,0.27237838610243537,0.08566699,0.6854853536798251,2.1795021684999796,0.6854853536798251
245,0.06905913813868986,0.07619415,0.10331745066041605,0.10331745066041605,0.09364254195252056
300,0.04803315165247923,0.31626266,5.584257987044083,5.584257987044083,0.8481225975701877
234,0.02774205401433033,0.078140624,1.8166848722573938,1.8166848722573938,0.6449727089283639
106,0.0371118868271174,0.06633201,0.7873521959132487,0.7873521959132487,0.4405131779363443
318,0.19697062485965663,0.2207523,0.12073716062599549,0.12073716062599549,0.10773013054957231
163,0.7124339110376222,0.3557527,0.5006516379749877,1.002609953389434,0.5006516379749877
52,0.01514687570171678,0.06192001,3.0879723827412353,3.0879723827412353,0.755379952119579
20,0.055402453712209365,0.088911116,0.6048227139009477,0.6048227139009477,0.37687821132015603
282,0.08010288443872865,0.094361246,0.17800059627502327,0.17800059627502327,0.15110399505559005
299,0.0436646457223345,0.19843274,3.5444716261112004,3.5444716261112004,0.7799524164142002
353,0.12968746810378262,0.056080587,0.5675712693890173,1.312519796238077,0.5675712693890173
74,0.10572192622532509,0.11395575,0.07788190331082014,0.07788190331082014,0.07225457916270625
69,0.09355543307408089,0.13731344,0.46772278135204676,0.46772278135204676,0.31867242731027634
314,0.14397697348276073,0.19726485,0.3701138825732969,0.3701138825732969,0.27013366354493307
334,0.01616755465735808,0.07593462,3.6967287459834046,3.6967287459834046,0.787085851859086
273,0.0053687713066731995,0.0475161,7.8504608213731535,7.8504608213731535,0.8870115330509027
219,0.012901381999305938,0.078140624,5.056763831325631,5.056763831325631,0.8348953289497616
215,0.6032825035213424,0.16754867,0.7222716216916494,2.600640330999018,0.7222716216916494
235,0.031089880988833772,0.06192001,0.9916451135876534,0.9916451135876534,0.4979025162777879
27,0.07330516259415763,0.06243907,0.148230943875504,0.1740271530289524,0.148230943875504
333,0.014391573274542225,0.12537506,7.711699536632985,7.711699536632985,0.885211835440953
216,0.005082981199093637,0.046218447,8.09278346248061,8.09278346248061,0.8900226752208186
220,0.014187437483413968,0.07087379,3.995531403900479,3.995531403900479,0.7998210962663139
324,0.2956090391328312,0.10759727,0.6360149559923179,1.7473656307122731,0.6360149559923179
77,0.1582664788617388,0.16767845,0.059469110474776675,0.059469110474776675,0.05613104703744214
3,0.014534468328332007,0.052317403,2.599540215372788,2.599540215372788,0.7221867404816771
214,0.5880743870822872,0.20193638,0.6566142251544886,1.912176546771334,0.6566142251544886
179,0.04680833690570968,0.07904898,0.6887798526442523,0.6887798526442523,0.40785650750497576
0,0.007103925531263397,0.042714797,5.012844134186362,5.012844134186362,0.8336893527117318
349,0.038847041051707595,0.077621564,0.9981332468989643,0.9981332468989643,0.49953287572189375
